"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6"
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,142,"MUS","Mauritius","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,142,"MUS","Mauritius","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,142,"MUS","Mauritius","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,144,"MDG","Madagascar","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,144,"MDG","Madagascar","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,144,"MDG","Madagascar","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,144,"MDG","Madagascar","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,147,"MEX","Mexico","Yes",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,147,"MEX","Mexico","Yes",2017,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,147,"MEX","Mexico","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,147,"MEX","Mexico","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,147,"MEX","Mexico","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,147,"MEX","Mexico","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,147,"MEX","Mexico","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,148,"MYS","Malaysia","Yes",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,148,"MYS","Malaysia","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,148,"MYS","Malaysia","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,148,"MYS","Malaysia","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,148,"MYS","Malaysia","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,150,"MLI","Mali","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,150,"MLI","Mali","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,150,"MLI","Mali","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,150,"MLI","Mali","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,151,"MLT","Malta","Yes",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,151,"MLT","Malta","Yes",2017,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,151,"MLT","Malta","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,151,"MLT","Malta","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,151,"MLT","Malta","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,151,"MLT","Malta","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,151,"MLT","Malta","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,152,"MNG","Mongolia","No",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,152,"MNG","Mongolia","No",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,152,"MNG","Mongolia","No",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,152,"MNG","Mongolia","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,155,"MAR","Morocco","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,155,"MAR","Morocco","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,155,"MAR","Morocco","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,155,"MAR","Morocco","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,155,"MAR","Morocco","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,156,"MHL","Marshall Islands","No",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,160,"MRT","Mauritania","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,161,"MWI","Malawi","Yes",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,161,"MWI","Malawi","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,161,"MWI","Malawi","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,161,"MWI","Malawi","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,161,"MWI","Malawi","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,161,"MWI","Malawi","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,163,"NIC","Nicaragua","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,163,"NIC","Nicaragua","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,163,"NIC","Nicaragua","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,166,"NER","Niger","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,166,"NER","Niger","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,166,"NER","Niger","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,166,"NER","Niger","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,167,"NGA","Nigeria","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,167,"NGA","Nigeria","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,167,"NGA","Nigeria","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,169,"NAM","Namibia","Yes",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,169,"NAM","Namibia","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,169,"NAM","Namibia","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,169,"NAM","Namibia","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,169,"NAM","Namibia","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,170,"NOR","Norway","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,170,"NOR","Norway","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,170,"NOR","Norway","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,170,"NOR","Norway","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,173,"NZL","New Zealand","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,173,"NZL","New Zealand","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,173,"NZL","New Zealand","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,173,"NZL","New Zealand","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,173,"NZL","New Zealand","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,176,"OMN","Oman","Yes",2017,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,176,"OMN","Oman","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,176,"OMN","Oman","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,176,"OMN","Oman","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,176,"OMN","Oman","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,176,"OMN","Oman","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,182,"PAK","Pakistan","Yes",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,182,"PAK","Pakistan","Yes",2017,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,182,"PAK","Pakistan","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,182,"PAK","Pakistan","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,182,"PAK","Pakistan","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,182,"PAK","Pakistan","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,182,"PAK","Pakistan","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,184,"PHL","Philippines","No",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,184,"PHL","Philippines","No",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,184,"PHL","Philippines","No",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,184,"PHL","Philippines","No",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,188,"PNG","Papua New Guinea","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,188,"PNG","Papua New Guinea","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,189,"PAN","Panama","Yes",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,189,"PAN","Panama","Yes",2017,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,189,"PAN","Panama","No",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,189,"PAN","Panama","No",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,189,"PAN","Panama","No",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,189,"PAN","Panama","No",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,190,"POL","Poland","No",2017,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,190,"POL","Poland","No",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,190,"POL","Poland","No",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,190,"POL","Poland","No",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,190,"POL","Poland","No",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,190,"POL","Poland","No",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,191,"PRT","Portugal","Yes",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,191,"PRT","Portugal","Yes",2017,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,191,"PRT","Portugal","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,191,"PRT","Portugal","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,191,"PRT","Portugal","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,191,"PRT","Portugal","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,191,"PRT","Portugal","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,192,"PRY","Paraguay","Yes",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,192,"PRY","Paraguay","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,192,"PRY","Paraguay","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,192,"PRY","Paraguay","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,192,"PRY","Paraguay","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,193,"PER","Peru","No",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,193,"PER","Peru","No",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,193,"PER","Peru","No",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,193,"PER","Peru","No",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,196,"QAT","Qatar","No",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,196,"QAT","Qatar","No",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,196,"QAT","Qatar","No",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,196,"QAT","Qatar","No",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,196,"QAT","Qatar","No",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,200,"ROU","Romania","Yes",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,200,"ROU","Romania","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,200,"ROU","Romania","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,200,"ROU","Romania","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,200,"ROU","Romania","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,201,"RWA","Rwanda","Yes",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,201,"RWA","Rwanda","Yes",2017,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,201,"RWA","Rwanda","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,201,"RWA","Rwanda","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,201,"RWA","Rwanda","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,201,"RWA","Rwanda","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,203,"SWE","Sweden","Yes",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,203,"SWE","Sweden","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,203,"SWE","Sweden","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,203,"SWE","Sweden","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,205,"SDN","Sudan","No",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,205,"SDN","Sudan","Yes",2017,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,205,"SDN","Sudan","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,205,"SDN","Sudan","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,205,"SDN","Sudan","No",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,206,"SEN","Senegal","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,206,"SEN","Senegal","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,206,"SEN","Senegal","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,206,"SEN","Senegal","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,206,"SEN","Senegal","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,212,"WSM","Samoa","No",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,212,"WSM","Samoa","No",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,212,"WSM","Samoa","No",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,212,"WSM","Samoa","No",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,212,"WSM","Samoa","No",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,214,"SGP","Singapore","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,214,"SGP","Singapore","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,214,"SGP","Singapore","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,214,"SGP","Singapore","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,214,"SGP","Singapore","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,215,"SOM","Somalia","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,215,"SOM","Somalia","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,217,"SLE","Sierra Leone","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,217,"SLE","Sierra Leone","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,217,"SLE","Sierra Leone","No",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,218,"STP","Sao Tome and Principe","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,218,"STP","Sao Tome and Principe","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,218,"STP","Sao Tome and Principe","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,218,"STP","Sao Tome and Principe","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,218,"STP","Sao Tome and Principe","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,219,"CHE","Switzerland","No",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,219,"CHE","Switzerland","No",2017,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,219,"CHE","Switzerland","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,220,"SUR","Suriname","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,220,"SUR","Suriname","No",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,220,"SUR","Suriname","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,220,"SUR","Suriname","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,220,"SUR","Suriname","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,221,"SVN","Slovenia","No",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,221,"SVN","Slovenia","Yes",2017,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,221,"SVN","Slovenia","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,221,"SVN","Slovenia","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,221,"SVN","Slovenia","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,221,"SVN","Slovenia","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,221,"SVN","Slovenia","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,223,"SWZ","Eswatini","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,223,"SWZ","Eswatini","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,224,"SYR","Syrian Arab Republic","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,224,"SYR","Syrian Arab Republic","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,224,"SYR","Syrian Arab Republic","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,224,"SYR","Syrian Arab Republic","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,224,"SYR","Syrian Arab Republic","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,226,"TCD","Chad","Yes",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,226,"TCD","Chad","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,227,"CZE","Czech Republic","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,227,"CZE","Czech Republic","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,227,"CZE","Czech Republic","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,227,"CZE","Czech Republic","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,227,"CZE","Czech Republic","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,228,"TGO","Togo","No",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,228,"TGO","Togo","No",2017,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,228,"TGO","Togo","No",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,228,"TGO","Togo","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,228,"TGO","Togo","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,228,"TGO","Togo","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,229,"THA","Thailand","Yes",2018,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,229,"THA","Thailand","Yes",2019,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,229,"THA","Thailand","Yes",2020,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,229,"THA","Thailand","Yes",2021,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,229,"THA","Thailand","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,234,"TTO","Trinidad and Tobago","Yes",2017,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,234,"TTO","Trinidad and Tobago","Yes",2022,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,236,"TUR","Türkiye","Yes",2016,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,236,"TUR","Türkiye","Yes",2017,"","","",,,,,,
21575,"trRModifyStructureWithoutApproval","Organizational structure - Modalities of change",,,236,"TUR","Türkiye","Yes",2018,"","","",,,,,,
